Ticker Symbol,SPY,SPY,SPY,SPY,SPY,AAL,AAL,AAL,AAL,AAL,ZM,ZM,ZM,ZM,ZM,NFLX,NFLX,NFLX,NFLX,NFLX
Stock Info,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,
2021-01-11,368.58,371.248,368.452,369.414,52462563.851714,14.82,15.04,14.71,15.0,40701329,344.98,349.96,336.85,337.71,3360357.0,507.84,510.725,497.95,499.1,3812720
2021-01-08,371.258,372.14,367.856,371.912,73478138.790912,15.43,15.53,15.0,15.13,55656357,345.2,350.0,340.34,349.61,5009213.0,511.31,513.24,504.51,510.4,2973949
2021-01-07,366.885,370.593,366.696,369.81,70494617.348326,15.67,15.87,15.38,15.38,48187872,346.0,354.48,341.6,342.5,5601170.0,508.28,516.44,506.42,508.89,3686448
2021-01-06,360.648,367.738,360.072,364.395,110711178.53765,15.45,15.8,15.17,15.52,63707974,351.0,352.94,341.92,344.41,7124614.0,511.97,513.0998,499.5,500.49,5346210
2021-01-05,359.081,363.375,359.031,362.234,68095225.455541,14.92,15.63,14.87,15.43,53368182,360.39,365.01,349.0,360.83,4983521.0,521.55,526.78,515.89,520.8,3133872
2021-01-04,366.111,366.25,355.877,359.755,112979918.88308,15.85,15.88,15.03,15.13,69732465,340.4,363.09,339.2,359.98,8598300.0,539.0,540.8,515.085,522.86,4444407
2020-12-31,362.67,365.477,362.135,364.713,80493579.792616,16.08,16.09,15.625,15.77,57891084,351.77,351.83,336.1,337.32,6559744.0,525.53,545.5,523.1502,540.73,5392322
2020-12-30,363.216,363.949,362.472,362.869,50697849.755883,15.85,16.2,15.72,16.15,49520154,358.42,358.7,345.4,353.4,5474464.0,530.13,533.2575,523.69,524.59,1876286
2020-12-29,364.643,364.833,361.738,362.363,55029203.440234,16.32,16.41,15.75,15.86,51559537,350.6597,359.9072,350.13,353.75,6080283.0,519.9,536.5478,515.4801,530.87,4022358
2020-12-28,362.631,363.463,361.976,363.047,39980309.34765,15.97,16.46,15.91,16.06,61099035,370.4,373.28,349.0197,351.39,9454792.0,516.43,523.66,507.13,519.12,2891867
2020-12-24,359.061,359.993,358.436,359.964,27122622.874892,16.04,16.04,15.53,15.66,31048907,383.88,384.88,375.0,375.17,3850734.0,515.12,519.345,512.2104,513.97,1143952
2020-12-23,359.26,360.568,358.208,358.555,47362238.251249,15.51,16.17,15.5,15.89,62603762,402.0,402.6,378.58,383.88,9554390.0,524.76,526.32,514.2,514.48,2393187
2020-12-22,359.19,359.309,357.068,358.228,49604250.268075,16.34,16.38,15.45,15.48,75439216,408.5,413.5,396.5,409.0,4218767.0,527.69,530.4,520.5,527.33,1908529
2020-12-21,356.027,369.186,353.161,358.843,98808516.504072,15.77,16.24,15.56,16.1,87243767,418.07,427.7594,404.58,408.97,8557350.0,530.05,532.62,521.15,528.91,3893964
2020-12-18,361.877,362.056,358.02,360.132,139973030.78334,16.735,16.735,16.29,16.51,74782781,403.8,408.11,398.25,406.01,6174772.0,533.2,536.37,526.02,534.45,4502692
2020-12-17,361.272,361.788,360.43,361.57,66010697.186461,16.9477,16.99,16.65,16.8,49386336,408.72,409.03,399.56,401.62,3792528.0,529.0,535.49,526.44,532.9,3193377
2020-12-16,359.23,360.528,358.288,359.566,60143649.552961,16.88,17.04,16.58,16.86,59232622,400.4861,406.5579,393.46,404.0,4158539.0,520.11,527.38,517.69,524.83,3682392
2020-12-15,356.879,359.002,355.431,359.002,65960897.21956,16.99,17.06,16.16,17.01,89217037,398.505,410.32,395.08,399.43,5144653.0,518.5,524.7,513.56,519.78,3398209
2020-12-14,358.069,359.21,354.033,354.222,71257728.071949,17.52,17.81,16.68,16.7,88139884,388.95,396.75,376.68,395.99,6820120.0,505.44,524.1603,501.18,522.42,5770424
2020-12-11,354.45,356.235,352.854,355.809,59400453.975472,17.82,17.91,16.81,17.05,106957296,395.35,397.3393,384.6136,397.01,4677441.0,495.0,503.34,494.85,503.22,3210928
2020-12-10,354.887,357.325,353.994,356.225,59438278.432938,16.75,18.04,16.67,17.99,86393359,382.73,399.0,380.27,397.96,4572146.0,494.56,503.77,492.91,501.09,3018203
2020-12-09,360.26,360.43,355.461,356.344,76225651.431628,18.37,18.63,16.63,17.16,138144862,406.7478,409.99,381.5,385.36,8936441.0,510.53,514.5,491.29,493.6,4169837
2020-12-08,357.197,360.162,357.147,359.566,43527478.437161,17.47,17.92,17.16,17.63,95264512,408.87,419.5,406.75,412.0,5313323.0,517.9,521.4909,505.55,512.66,4227056
2020-12-07,358.436,359.031,357.197,358.506,50204743.153969,16.54,18.07,16.47,17.21,156913981,411.0,416.8,405.4538,407.85,4417776.0,500.01,517.76,497.77,515.78,4283353
2020-12-04,356.8,359.26,356.701,359.26,52246744.498173,16.4,16.93,16.12,16.4,117387572,409.26,418.88,408.1861,410.01,4447314.0,497.5,504.5,493.64,498.31,3666243
2020-12-03,356.175,357.643,355.015,356.185,64736723.836114,15.19,16.5,15.16,16.09,169287160,413.0,419.17,405.02,413.54,6306724.0,502.99,508.77,496.04,497.52,2826116
2020-12-02,354.381,356.453,353.766,356.285,47281631.727528,14.16,14.86,13.85,14.86,76032751,399.0,424.55,394.57,412.86,10962837.0,501.62,506.795,493.5,503.38,3028358
2020-12-01,355.085,357.157,354.48,355.531,76702518.738516,14.42,14.78,14.24,14.27,76388158,434.72,434.99,401.72,406.31,20916103.0,492.3404,509.47,491.9812,504.58,5063234
2020-11-30,352.427,352.714,348.867,351.674,86346562.379371,14.92,14.96,13.93,14.13,97536336,485.7,486.83,460.0,478.36,16646500.0,490.08,492.55,481.2678,490.7,3530940
2020-11-27,353.429,353.746,352.18,353.26,29355103.898904,15.12,15.56,14.95,14.98,66066370,453.99,472.04,449.0,471.61,7276411.0,486.58,493.25,481.845,491.36,2805762
2020-11-25,352.724,352.754,351.138,352.258,46667939.05696,14.77,15.08,14.37,14.94,101052472,435.85,448.48,433.3301,443.72,8763739.0,485.13,486.9,478.919,485.0,3598629
2020-11-24,349.888,353.399,348.976,352.814,64256855.340503,14.32,14.97,14.08,14.82,156500970,421.505,438.8323,420.01,427.55,6148416.0,478.84,484.05,475.89,482.88,3557894
2020-11-23,347.043,348.54,344.702,347.221,65095615.987521,12.75,13.58,12.69,13.56,100763995,432.01,436.513,417.88,430.28,8486030.0,490.46,491.15,475.84,476.62,5416571
2020-11-20,347.261,347.479,345.079,345.159,72488712.620931,12.8,12.91,12.46,12.53,58685528,418.55,445.3,415.56,439.6,12586597.0,485.22,494.76,481.57,488.24,4255924
2020-11-19,345.417,347.925,344.008,347.539,61708924.77523,12.73,13.04,12.63,12.79,58809388,408.99,427.89,407.5,414.29,8007026.0,482.0,487.8,480.47,484.67,2254653
2020-11-18,350.572,351.158,346.021,346.061,72673412.793827,12.91,13.36,12.73,12.74,99888521,399.0,423.5,390.22,415.04,10974220.0,481.95,488.61,477.7212,481.79,3629237
2020-11-17,349.651,351.564,348.084,350.295,68060974.994323,12.48,12.81,12.23,12.7,61956503,406.29,411.5,396.32,401.63,6972081.0,480.12,487.51,478.8525,480.63,3698082
2020-11-16,350.642,352.378,349.274,352.17,76739755.261497,12.87,12.96,12.41,12.79,104867799,382.6,400.8,375.1,399.15,12054432.0,480.0,485.58,477.3,479.1,3953563
2020-11-13,345.099,348.619,344.554,347.846,64816439.886164,11.91,12.25,11.85,12.24,56775114,425.99,428.4685,396.87,403.58,11773787.0,486.77,488.94,477.8,482.84,3006510
2020-11-12,345.397,346.487,341.202,343.086,70127743.204734,11.97,12.23,11.65,11.74,75726783,427.85,435.75,419.61,428.64,14935982.0,491.0,496.52,480.4255,486.77,5071155
2020-11-11,346.18,347.321,344.891,346.447,60378922.176146,12.4,12.46,11.93,12.04,81359582,391.65,419.8,385.0,413.34,16691084.0,483.0,491.68,478.26,490.76,5460532
2020-11-10,343.354,345.01,340.458,343.899,88075406.420875,12.85,13.02,12.34,12.38,127529338,412.5035,414.45,366.28,376.01,20751949.0,470.95,484.6,463.41,480.24,8306142
2020-11-09,353.548,353.944,343.919,344.415,177386373.80015,14.33,14.41,12.75,13.2,231326211,433.0,446.47,402.0,413.24,18033547.0,485.54,495.85,467.26,470.5,10419676
2020-11-06,339.893,341.45,337.682,340.121,77184325.501843,11.44,11.51,11.275,11.46,36703682,494.66,505.88,482.73,500.11,4265950.0,515.0,515.21,502.51,514.73,4236349
2020-11-05,339.239,342.114,338.871,340.201,84459539.758456,11.12,11.67,11.09,11.6,54890789,497.99,499.35,480.761,496.73,6379939.0,506.56,518.7337,503.45,513.76,5372781
2020-11-04,331.088,337.969,329.859,333.686,130704419.11118,11.21,11.31,10.93,11.005,45281334,471.92,484.94,455.4,483.7,8048450.0,495.36,507.73,493.98,496.95,5137330
2020-11-03,324.116,328.559,320.825,326.398,96045935.394978,11.34,11.45,11.15,11.25,43775216,456.3284,461.88,445.01,451.51,6496995.0,484.93,495.305,478.76,487.22,3690213
2020-11-02,320.745,322.847,317.86,320.745,88606911.296244,11.32,11.34,10.87,11.19,41094537,462.29,477.0,440.0,453.0,8051893.0,478.87,486.3,475.0,484.12,4408193
2020-10-30,318.871,320.249,313.358,317.186,124001359.90339,11.06,11.415,10.98,11.28,51348328,481.5,495.95,457.0201,460.91,8715083.0,502.01,505.88,472.21,475.74,7813897
2020-10-29,317.552,323.839,315.768,320.537,93269899.35983,10.96,11.29,10.89,11.16,44070630,521.19,525.455,483.5,489.68,9207566.0,488.5,513.8999,479.34,504.21,11120689
2020-10-28,322.59,328.559,316.788,317.304,130842996.17675,10.89,11.16,10.63,10.95,64399820,549.5,553.8594,511.5001,516.01,8810070.0,486.36,494.0,483.28,486.24,5992731
2020-10-27,330.027,330.373,328.311,328.529,67940626.923162,11.77,11.79,11.2,11.23,65803386,525.22,540.0,513.3,538.99,7227645.0,490.01,490.49,482.93,488.93,3627175
2020-10-26,332.337,333.14,326.02,329.669,94171029.468452,12.39,12.45,11.67,11.8,85349599,520.4885,541.105,510.31,517.79,10080795.0,487.025,496.82,478.9,488.24,6186087
2020-10-23,336.016,336.075,333.289,335.867,50593448.525204,13.07,13.08,12.42,12.6,90787924,522.33,526.9999,505.41,511.52,5377118.0,488.11,490.06,481.35,488.28,4927862
2020-10-22,333.13,335.352,330.879,334.746,57033313.76835,12.6,13.29,12.42,13.15,90788939,521.78,530.4299,503.47,520.54,8100869.0,494.69,495.14,482.0,485.23,6997922
2020-10-21,333.488,338.693,332.595,332.912,65450144.515405,12.69,12.87,12.55,12.745,37503569,535.88,551.66,511.78,513.19,9215428.0,501.03,506.85,488.25,489.05,17405708
2020-10-20,333.616,336.938,332.823,333.537,61823130.292455,12.75,13.0,12.585,12.8,46748762,572.33,575.69,534.59,537.02,12098179.0,528.14,533.78,522.26,525.42,10047175
2020-10-19,338.663,339.318,331.266,332.218,70443850.264494,12.64,12.865,12.45,12.56,50560700,572.5,588.84,562.55,568.34,15193234.0,537.07,541.8,525.38,530.72,7567506
2020-10-16,338.961,340.696,337.157,337.345,92141755.947794,12.3064,12.56,12.2,12.46,32717329,544.0,565.45,543.25,559.0,13745750.0,549.5,554.33,530.03,530.79,6347363
2020-10-15,333.854,338.049,333.289,337.553,62137928.366005,12.22,12.3,11.97,12.23,33776119,509.08,540.05,506.5,536.4,16520601.0,545.52,551.22,535.1,541.94,5113126
2020-10-14,340.696,341.856,337.196,337.959,59668262.671155,12.33,12.57,12.29,12.36,37647677,518.5,519.8,498.6,509.25,8327654.0,562.61,572.49,541.0,541.45,9510081
2020-10-13,342.184,342.362,339.09,340.091,75416207.840173,12.59,12.64,12.2,12.22,63372168,494.0,520.0,493.0,518.79,8941474.0,540.56,557.65,537.2,554.09,5602498
2020-10-12,339.576,343.88,339.061,342.332,82759620.480037,13.14,13.17,12.9,12.92,39852463,501.43,506.11,490.4779,491.54,6979462.0,548.81,551.81,538.24,539.81,5391074
2020-10-09,335.659,337.405,335.014,336.909,61284422.967538,13.25,13.49,12.95,13.2,65280957,487.99,498.9,484.08,492.41,8719691.0,537.8339,544.28,535.0,539.44,4781259
2020-10-08,333.022,333.994,332.069,333.924,46576919.134465,13.33,13.68,12.725,13.155,88851674,484.0,489.49,475.58,478.55,4193060.0,533.48,535.0,524.15,531.79,5386488
2020-10-07,328.43,331.851,328.401,330.989,58680820.149768,12.98,13.18,12.81,13.07,61274196,482.5,487.5,477.11,480.61,4449496.0,518.0,536.49,515.815,534.66,7988683
2020-10-06,330.165,332.377,324.791,325.336,92787264.647598,13.28,13.44,12.46,12.53,85252374,480.51,487.8999,473.2229,478.25,6097682.0,518.72,521.82,504.16,505.87,4199034
2020-10-05,326.427,330.215,326.388,330.027,47061432.615041,13.09,13.2,12.75,13.12,53465541,493.97,496.9,475.26,485.37,7534656.0,506.8,520.99,501.6997,520.65,4088069
2020-10-02,322.193,327.349,321.697,324.266,92068913.588042,12.05,13.35,12.0,13.0,111883279,485.005,507.4899,481.0,482.23,12791720.0,516.43,526.3714,502.7,503.06,6071165
2020-10-01,328.014,329.045,325.416,327.379,91314943.581685,12.45,12.77,12.35,12.58,48841980,477.0,483.73,465.0,482.99,7859345.0,506.03,529.55,503.6,527.51,8153710
2020-09-30,323.562,328.599,323.353,325.296,107151044.63558,12.32,12.915,12.22,12.29,65428134,464.21,481.5552,462.0,470.11,8971123.0,492.57,504.63,489.2704,500.03,4634111
2020-09-29,324.394,325.178,322.113,322.857,53051535.036951,12.59,12.66,12.11,12.25,47209575,488.13,489.8,463.0,465.5,15241179.0,489.5,496.2868,486.53,493.48,3543193
2020-09-28,323.68,325.366,322.639,324.612,66489559.235048,12.74,13.15,12.49,12.76,63558206,502.41,519.77,479.57,487.66,17621339.0,489.1094,492.0,477.88,490.65,4773497
2020-09-25,313.338,320.141,312.415,319.307,73165642.032102,11.76,12.31,11.71,12.29,43763989,474.87,500.0,474.87,496.5,12906775.0,474.49,484.87,468.0258,482.88,3769436
2020-09-24,312.019,317.443,310.631,314.24,78943073.52493,11.74,12.0,11.22,11.77,49163168,487.01,502.25,457.69,464.98,17896568.0,470.53,477.0,467.82,473.08,3727201
2020-09-23,321.419,321.697,312.862,313.397,95858617.249661,12.53,12.74,11.91,11.93,45292584,489.49,529.74,483.2534,500.53,27051300.0,491.04,491.04,469.0,470.61,3726423
2020-09-22,319.159,321.419,316.53,320.835,65488367.316132,12.3,12.5,12.18,12.34,33013426,477.0,494.8999,458.75,492.6,16440579.0,489.01,491.82,479.26,491.17,3482324
2020-09-21,316.372,317.76,312.505,317.612,102384165.62407,12.82,12.98,12.08,12.21,60604453,434.0,470.0,434.0,468.47,16843837.0,467.6923,487.775,466.32,487.35,5457539
2020-09-18,325.772,325.892,318.574,321.171,109000846.86893,13.51,13.59,13.03,13.19,56403555,419.8,442.0,407.5,438.73,22315720.0,472.51,479.4,458.6,469.96,6717711
2020-09-17,322.719,326.705,322.153,324.91,94600305.344495,13.5,14.08,13.36,13.63,50194418,389.0,417.82,387.0,413.125,9260430.0,475.16,478.4,463.27,470.2,5379301
2020-09-16,330.403,331.911,327.508,327.795,84975156.284254,13.21,13.96,12.98,13.8,75458868,406.2738,419.42,404.22,408.17,6746892.0,499.99,504.66,483.31,483.86,4401412
2020-09-15,330.027,330.889,327.458,329.115,54700033.746898,13.2686,13.66,13.0823,13.14,38958829,410.0,413.5,391.0501,410.94,8495611.0,484.0,497.47,481.63,495.99,5336992
2020-09-14,326.506,329.313,323.363,327.449,67811314.615928,13.02,13.29,12.9,13.26,39859100,391.7449,404.36,386.13,403.51,7963100.0,480.62,488.99,471.3001,476.26,7359126
2020-09-11,324.89,326.03,320.239,323.204,87527097.510666,13.08,13.08,12.68,12.95,43916721,389.13,400.7504,373.05,383.0,9297631.0,486.485,493.73,476.81,482.03,5035200
2020-09-10,330.691,331.385,322.015,323.036,93614448.128442,13.21,13.49,12.97,13.005,52318554,400.0,407.82,378.36,384.48,11932129.0,503.35,506.29,478.84,480.67,6240181
2020-09-09,326.566,331.316,325.674,328.737,94537203.73806,13.48,13.58,12.8,13.05,79030174,369.75,394.7992,362.1234,389.65,17325783.0,519.21,520.0,492.5743,500.19,6848127
2020-09-08,325.772,331.494,322.044,322.371,118313585.89826,13.36,14.16,13.15,13.63,72746017,350.7,365.4999,345.68,350.88,7966481.0,498.4,522.0,495.0,507.02,5572684
2020-09-04,334.876,336.512,323.958,331.425,143834641.95862,13.65,13.82,12.96,13.61,64936962,375.5,386.01,346.76,369.89,13230097.0,520.18,527.36,485.98,516.05,8270118
2020-09-03,344.306,344.792,331.445,334.152,152987185.48065,13.4,14.07,13.03,13.36,86390768,399.55,409.9,367.0,381.32,20304337.0,545.0,554.0,521.32,525.75,9071089
2020-09-02,343.126,347.083,341.946,346.051,71877934.411185,12.94,13.34,12.67,13.23,58889577,445.67,445.67,410.0,423.56,18866825.0,553.78,556.5,537.369,552.84,5886930
2020-09-01,338.823,341.242,337.881,341.133,56848373.581033,12.86,13.84,12.66,13.1,72987504,439.51,478.0,410.68,457.69,53346788.0,532.6,557.3895,532.45,556.55,9581907
2020-08-31,338.951,339.863,337.701,337.949,68321402.742338,13.6,13.74,13.05,13.05,45917160,304.01,325.8998,301.27,325.1,23468139.0,521.16,531.99,517.58,529.56,4941409
2020-08-28,338.079,339.308,336.819,339.179,50222473.967182,13.59,13.63,13.23,13.59,54516383,299.22,303.58,297.26,299.27,5353424.0,532.0,539.0,522.0,523.89,4417517
2020-08-27,337.176,338.525,335.262,336.997,59985219.866027,13.43,14.26,13.12,13.28,108835702,295.69,301.52,290.33,294.68,5560590.0,537.775,541.0,521.2471,526.27,9062912
2020-08-26,333.537,336.541,332.972,336.254,52497777.396007,13.11,13.15,12.7,12.785,44056800,293.0,302.0,290.85,295.27,5692064.0,492.5,549.04,492.075,547.53,20373681
2020-08-25,332.367,333.012,331.127,332.932,39756499.934212,13.69,14.02,12.77,13.14,79053355,279.0,293.7216,275.8101,290.44,4602867.0,488.19,492.47,485.09,490.58,5727721
2020-08-24,330.979,331.851,328.411,331.772,50222186.554955,12.44,13.48,12.27,13.44,102685730,293.0,293.87,274.1059,282.28,6463517.0,495.4383,501.0,483.16,488.81,4762183
2020-08-21,326.923,328.668,326.566,328.44,56959284.446528,12.4385,12.63,12.09,12.16,35822854,291.0,295.97,286.9442,289.68,5250117.0,496.46,498.13,490.0,492.31,3921293
2020-08-20,324.444,327.776,324.305,327.27,43626831.297296,12.38,12.67,12.26,12.5,41956633,274.45,290.88,273.99,290.69,9318392.0,484.69,498.94,483.89,497.9,5132480
2020-08-19,328.023,328.559,325.684,326.258,70342193.064229,12.65,13.44,12.58,12.68,59266528,274.6849,279.59,270.3221,273.51,4674004.0,493.93,494.4985,483.5,484.53,3156218
2020-08-18,327.33,328.073,325.674,327.627,40036120.768172,12.6,12.88,12.51,12.6,33322273,271.72,277.78,265.5,276.8,6517049.0,484.35,495.3,482.8,491.87,3505518
2020-08-17,326.943,327.33,325.912,326.913,36673825.307355,13.32,13.38,12.61,12.62,56206584,248.7,267.94,248.51,266.15,8959207.0,484.19,486.24,479.1,482.35,2423545
2020-08-14,325.476,326.437,324.692,325.902,48849258.687734,13.11,13.56,13.01,13.33,45670200,249.44,252.4299,242.4,244.91,3662809.0,482.82,488.325,480.21,482.68,2943487
2020-08-13,325.674,327.24,324.9,325.892,43221982.43511,13.19,13.9,13.11,13.3,47772765,238.15,250.1,238.15,247.25,4749728.0,478.4,484.45,476.45,481.33,3008933
2020-08-12,324.524,327.27,322.005,326.457,55635733.999811,14.03,14.06,13.1,13.54,77639159,232.3,239.4,230.75,236.72,3932256.0,471.34,482.49,470.18,475.47,5441243
2020-08-11,325.912,326.556,321.211,321.965,71941038.034547,15.02,15.1,13.55,13.73,127879263,245.48,245.48,230.0,231.04,9730520.0,479.75,480.92,466.55,466.93,7329226
2020-08-10,324.146,324.84,322.123,324.652,45770829.694117,13.29,14.31,13.21,14.0,121073864,259.14,261.44,244.54,250.0,5714036.0,493.35,497.4584,478.6269,483.38,4691185
2020-08-07,322.441,323.968,321.489,323.7,59234943.863127,12.86,13.16,12.58,13.03,61700718,266.45,268.0,252.79,258.73,5024681.0,505.45,508.29,486.68,494.73,5910348
2020-08-06,320.715,323.591,320.369,323.472,45147926.722271,13.04,13.29,12.47,13.04,131280118,273.87,274.48,263.91,268.25,3602884.0,504.11,510.82,498.7,509.08,3725861
2020-08-05,320.705,321.569,320.418,321.301,44307499.08434,11.84,12.85,11.55,12.56,118704411,266.29,275.0939,262.52,272.9,4517659.0,508.68,510.1021,501.2,502.11,4313526
2020-08-04,317.196,319.317,317.196,319.317,43327150.098394,11.21,11.88,11.16,11.47,54824447,268.0,269.19,262.0,267.34,3087253.0,498.65,510.4436,498.65,509.64,5607968
2020-08-03,317.652,318.891,317.066,318.088,54862400.477103,11.07,11.235,10.71,11.08,48263993,256.83,271.1,256.11,268.0,6787878.0,490.86,503.09,490.23,498.62,5876190
2020-07-31,315.292,316.006,310.879,315.896,88075496.174167,11.16,11.25,10.8,11.12,51835522,253.5,255.2,248.3601,253.91,3381064.0,488.29,494.8,484.5,488.88,5924310
2020-07-30,311.444,313.863,309.242,313.427,63941473.366325,11.22,11.39,11.12,11.18,40525120,250.3135,256.3263,239.32,250.0,7926051.0,480.7072,488.35,477.5101,485.8,6608569
2020-07-29,311.653,315.133,311.613,314.558,50083161.731395,11.8,11.92,11.3,11.4,52214555,255.55,259.93,251.15,252.39,3333748.0,492.25,494.92,484.13,484.48,6611769
2020-07-28,311.939,313.11,310.403,310.72,59427930.584321,11.37,11.995,11.36,11.77,62356563,252.7,258.91,251.32,252.18,3366216.0,496.02,497.7927,487.7601,488.51,5986727
2020-07-27,311.177,312.881,310.333,312.703,49916553.401806,11.48,11.7938,11.18,11.39,69451719,249.28,252.97,246.22,252.33,3328563.0,484.51,496.92,482.31,495.65,7863069
2020-07-24,310.502,311.533,308.856,310.433,76246591.177137,11.67,11.82,11.34,11.39,53761416,246.2,250.21,237.2,246.56,4303198.0,468.77,487.17,467.54,480.45,7746247
2020-07-23,315.846,316.59,311.027,312.445,78284260.1602,11.27,12.41,11.01,11.77,115574786,260.84,264.9,249.21,251.5,4589358.0,491.13,491.9,472.0201,477.58,7722034
2020-07-22,314.062,316.56,313.953,316.234,59735882.196096,11.38,11.67,11.3,11.36,42461298,261.95,265.4,255.81,261.18,4581585.0,492.19,497.2,487.2,489.82,6954078
2020-07-21,315.826,316.302,313.407,314.448,59432053.184959,11.57,11.79,11.28,11.47,64721988,268.75,269.75,258.2,260.44,4761971.0,506.0,506.22,488.61,490.1,9127218
2020-07-20,310.978,314.568,310.185,313.774,58201921.79648,11.93,12.51,11.35,11.47,64109613,246.4865,271.35,245.99,268.58,9784919.0,489.14,504.5,484.2001,502.41,11940306
2020-07-17,311.424,312.079,309.342,311.265,64885369.40578,12.48,12.6,11.89,11.91,67934123,247.17,250.9368,241.29,246.54,4626550.0,494.87,503.59,484.14,492.99,24991352
2020-07-16,309.391,310.829,308.717,310.343,56458899.760268,12.8,13.07,12.29,12.45,81513985,250.39,253.0,243.43,248.54,5420142.0,526.48,535.54,504.3627,527.39,24498994
2020-07-15,311.919,312.525,308.876,311.395,90128025.882034,12.45,13.48,12.21,13.44,135444384,253.7,257.5,248.12,256.22,6073639.0,516.3,529.0,510.18,523.26,10066652
2020-07-14,303.115,309.362,301.855,308.558,96805649.612009,11.32,11.84,11.215,11.57,49888213,260.96,265.33,240.45,260.01,8713138.0,517.08,525.5,490.49,524.88,15083300
2020-07-13,309.719,312.217,303.917,304.592,106460205.48111,12.13,12.27,11.4501,11.63,67580253,278.63,281.0,256.3376,260.3,9293047.0,567.98,575.37,520.96,525.5,18399020
2020-07-10,304.077,307.538,302.589,307.25,59485179.065975,11.0,11.95,10.98,11.94,90450831,271.77,278.16,268.64,275.87,6354790.0,519.73,555.8799,511.28,548.73,21605587
2020-07-09,306.546,306.784,300.586,304.145,86156480.034361,11.94,11.94,11.15,11.18,77131191,269.01,272.7,264.22,269.52,5396039.0,508.4,510.0,495.78,507.76,5840541
2020-07-08,304.364,306.01,302.529,305.891,56475516.220812,11.6,12.08,11.43,11.99,85034479,263.8,268.5281,261.29,266.32,6012921.0,498.5755,505.1,493.81,502.78,5691682
2020-07-07,305.127,307.18,303.183,303.581,85697352.61686,12.51,12.54,11.91,11.91,77998110,261.55,266.45,258.1,262.1,7819728.0,497.3105,504.82,490.83,493.16,5669870
2020-07-06,306.08,307.338,305.306,306.744,63788614.434265,12.8,12.92,12.21,12.8,79312919,265.0,275.08,259.32,261.0,12250167.0,480.77,499.5,479.8,493.81,7838990
2020-07-02,304.007,305.445,301.369,302.073,71675531.662068,13.35,13.42,12.42,12.5,86439533,261.0,263.8,258.0,261.74,5629042.0,485.64,492.28,475.5258,476.89,6351485
2020-07-01,299.495,301.746,299.02,300.427,74830475.841151,13.48,14.29,12.631,12.81,116661657,251.35,261.0,247.21,259.13,6803313.0,454.0,488.23,454.0,485.64,9705870
2020-06-30,294.101,300.11,293.942,298.335,117207043.78408,13.1,13.48,12.88,13.07,69607727,249.87,256.83,248.35,253.54,6305519.0,450.02,457.59,447.0,455.04,4198545
2020-06-29,291.612,294.695,289.212,294.557,82455195.466702,12.57,13.51,12.02,13.32,115051081,254.97,255.9,243.59,248.56,8436437.0,445.23,447.67,432.14,447.24,4843978
2020-06-26,296.213,296.421,289.688,290.283,132262999.14127,13.2,13.285,12.13,12.38,108813029,260.52,261.62,250.36,256.8,17142899.0,466.39,468.03,442.24,443.4,6804726
2020-06-25,293.605,297.631,291.483,297.353,92475834.84365,12.53,13.24,12.18,13.17,117383374,258.23,260.29,252.6601,259.51,7490491.0,458.86,467.01,454.0,465.91,4134513
2020-06-24,299.763,300.417,292.266,294.199,137278611.7528,13.59,13.9,12.83,13.04,140975485,254.5,258.75,248.6,255.9,9862774.0,468.54,472.36,454.0,457.85,4826191
2020-06-23,303.293,304.265,301.468,301.895,70773212.574445,13.76,14.29,13.71,14.0,204022271,251.26,254.775,247.57,252.81,8791498.0,466.5,474.01,464.5,466.26,5948436
2020-06-22,297.968,300.923,296.778,300.526,77159063.479833,14.9,15.52,14.72,14.92,118994544,247.465,254.9,247.29,251.27,11093697.0,455.01,468.59,454.21,468.04,6272105
2020-06-19,303.947,304.145,296.56,298.602,140106731.92569,16.89,16.94,15.415,16.0,92320184,241.64,243.57,238.7035,243.48,10077543.0,449.12,453.97,445.6,453.72,5933651
2020-06-18,298.602,300.814,298.126,300.318,83914808.87835,16.37,17.07,16.28,16.49,64265328,240.39,242.61,238.22,241.57,9340944.0,448.73,452.76,442.8,449.87,4277627
2020-06-17,302.519,302.827,299.426,300.199,86583231.725129,16.76,17.045,16.155,16.98,71706660,243.18,243.88,235.12,236.76,11704326.0,441.82,450.46,439.22,447.77,6529568
2020-06-16,303.878,304.017,296.352,301.439,142882308.10128,18.36,18.44,16.55,17.03,127369736,235.99,243.5,231.8206,242.56,11333313.0,425.76,437.96,425.18,436.13,5514016
2020-06-15,287.08,296.947,285.821,295.757,140967092.86211,15.27,17.17,15.08,16.7,122904105,227.84,239.59,226.38,239.02,13959080.0,421.4,426.49,415.4238,425.5,4471499
2020-06-12,296.907,297.71,287.616,293.02,202111986.77411,16.82,17.31,15.67,16.74,161101802,224.79,231.45,216.75,219.52,8780413.0,429.0,434.06,412.45,418.07,6461127
2020-06-11,300.001,300.685,288.974,289.56,217232767.20262,14.61,15.68,14.07,14.38,124220842,219.18,232.0,218.5,222.07,17615754.0,428.2,445.57,424.1601,425.56,7462868
